"No.","Time","Source","Destination","Protocol","Length","Info"
"5288","30.446784","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5289","30.447129","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5290","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5291","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5292","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5293","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5294","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5295","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5296","30.448365","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5297","30.448737","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5298","30.449112","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5299","30.449354","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5300","30.449711","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5301","30.449988","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5302","30.450268","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5303","30.450563","10.18.110.249","103.144.182.237","QUIC","90","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5304","30.455863","10.18.110.249","10.1.8.30","DNS","80","Standard query 0x0d3d A beacons.gcp.gvt2.com"
"5305","30.457004","10.18.110.249","10.1.8.30","DNS","80","Standard query 0x81ae HTTPS beacons.gcp.gvt2.com"
"5306","30.457632","10.18.110.249","103.144.182.237","QUIC","91","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5307","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5308","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5309","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5310","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5311","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5312","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5313","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5314","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5315","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5316","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5317","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5318","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5319","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5320","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5321","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5322","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5323","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5324","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5325","30.460320","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5326","30.461550","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5327","30.461934","10.18.110.249","103.144.182.237","QUIC","92","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5328","30.462317","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5329","30.462390","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5330","30.462390","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5331","30.462390","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5332","30.462676","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5333","30.463024","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5334","30.463280","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5335","30.464715","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5336","30.465246","10.18.110.249","103.144.182.237","QUIC","101","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5337","30.465753","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5338","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5339","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5340","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5341","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5342","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5343","30.470796","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5344","30.471559","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5345","30.471900","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5346","30.472157","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5347","30.472400","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5348","30.472651","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5349","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5350","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5351","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5352","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5353","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5354","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5355","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5356","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5357","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5358","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5359","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5360","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5361","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5362","30.473545","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5363","30.474938","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5364","30.475936","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5365","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5366","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5367","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5368","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5369","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5370","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5371","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5372","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5373","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5374","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5375","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5376","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5377","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5378","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5379","30.509227","103.144.182.237","10.18.110.249","QUIC","74","Protected Payload (KP0)"
"5380","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5381","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5382","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5383","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5384","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5385","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5386","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5387","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5388","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5389","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5390","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5391","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5392","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5393","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5394","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5395","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5396","30.509227","10.1.8.30","10.18.110.249","DNS","152","Standard query response 0x0d3d A beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com A 107.178.241.63"
"5397","30.509227","10.1.8.30","10.18.110.249","DNS","193","Standard query response 0x81ae HTTPS beacons.gcp.gvt2.com CNAME beacons-handoff.gcp.gvt2.com CNAME gce-beacons.gcp.gvt2.com SOA ns1.google.com"
"5398","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5399","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5400","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5401","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5402","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5403","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5404","30.509227","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5405","30.510009","10.18.110.249","64.233.170.94","QUIC","113","Protected Payload (KP0), DCID=d4acc9ea2b7297e7"
"5406","30.510729","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5407","30.511069","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5408","30.511290","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5409","30.511499","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5410","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5411","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5412","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5413","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5414","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5415","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5416","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5417","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5418","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5419","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5420","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5421","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5422","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5423","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5424","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5425","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5426","30.511601","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5427","30.512042","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5428","30.512175","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5429","30.512175","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5430","30.512175","103.144.182.237","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"5431","30.512243","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5432","30.512409","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5433","30.512628","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5434","30.512847","10.18.110.249","103.144.182.237","QUIC","94","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5435","30.513313","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"5436","30.514511","10.18.110.249","107.178.241.63","QUIC","1292","Initial, DCID=62d0a784e3cc4972, PKN: 1, PADDING, CRYPTO, PADDING"
"5437","30.515083","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5438","30.515560","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5439","30.515911","10.18.110.249","103.144.182.237","QUIC","101","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5440","30.516202","10.18.110.249","103.144.182.237","QUIC","96","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5441","30.516939","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5442","30.517185","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5443","30.517558","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5444","30.517822","10.18.110.249","103.144.182.237","QUIC","98","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5445","30.518192","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5446","30.518405","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5447","30.518621","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5448","30.518835","10.18.110.249","103.144.182.237","QUIC","100","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5449","30.519228","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5450","30.519434","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5451","30.519733","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5452","30.520071","10.18.110.249","103.144.182.237","QUIC","102","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5453","30.520385","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5454","30.520568","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5455","30.520754","10.18.110.249","103.144.182.237","QUIC","104","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5456","30.520934","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5457","30.521128","10.18.110.249","103.144.182.237","QUIC","106","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5458","30.521340","10.18.110.249","103.144.182.237","QUIC","108","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5459","30.521692","10.18.110.249","103.144.182.237","QUIC","113","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5460","30.521983","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5461","30.522136","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5462","30.522313","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5463","30.522466","10.18.110.249","103.144.182.237","QUIC","110","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
"5464","30.522660","10.18.110.249","103.144.182.237","QUIC","112","Protected Payload (KP0), DCID=d6670abc2cbe3bf5"
